-33.40684,-70.638858,SANTIAGO,EL CENTRO,132 V
-33.441826,-70.648831,SANTIAGO,EL CENTRO,132 V
-33.473758,-70.659142,SANTIAGO,EL CENTRO,132 M
-32.837677,-70.616698,SANTIAGO,EL CENTRO,132 V
-33.453683,-70.668669,SANTIAGO,PARQUE ALMAGRO,132
-33.293563,-70.882401,SANTIAGO,PARQUE ALMAGRO,132
-33.470115,-70.634898,SANTIAGO,PARQUE ALMAGRO,132
-33.436697,-70.670171,SANTIAGO,PARQUE ALMAGRO,132
-33.444082,-70.604725,SANTIAGO,EL CENTRO,132 M
-33.479374,-70.662939,SANTIAGO,PARQUE ALMAGRO,132
-33.448507,-70.640781,SANTIAGO,PARQUE ALMAGRO,132
-26.919173,-68.26321,SANTIAGO,PARQUE ALMAGRO,132
-33.46063,-70.634425,SANTIAGO,EL CENTRO,132 M
-53.264597,-68.579098,SANTIAGO,EL CENTRO,132 V
-33.440431,-70.676127,SANTIAGO,EL CENTRO,132 V
-52.226861,-68.936694,SANTIAGO,PARQUE ALMAGRO,132
-33.442714,-70.657937,SANTIAGO,EL CENTRO,132 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 M
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,132
-27.344074,-70.366269,SANTIAGO,EL CENTRO,132 M
-33.454832,-70.647312,SANTIAGO,PARQUE ALMAGRO,132
-33.438487,-70.666998,SANTIAGO,EL CENTRO,132 V
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,132
-33.442714,-70.657937,SANTIAGO,EL CENTRO,132 M
-36.804768,-73.046522,SANTIAGO,EL CENTRO,133 M
-33.436703,-70.645475,SANTIAGO,EL CENTRO,133 V
-33.431101,-70.66915,SANTIAGO,PARQUE ALMAGRO,133
-39.641047,-72.329976,SANTIAGO,EL CENTRO,133 M
-39.840899,-73.242238,SANTIAGO,EL CENTRO,133 M
-29.901862,-71.249327,SANTIAGO,EL CENTRO,133 V
-33.470115,-70.634898,SANTIAGO,PARQUE ALMAGRO,133
-33.438868,-70.66559,SANTIAGO,EL CENTRO,133 V
-33.430826,-70.676189,SANTIAGO,EL CENTRO,133 M
-38.743865,-72.585046,SANTIAGO,PARQUE ALMAGRO,133
-34.9813736,-71.239297,SANTIAGO,PARQUE ALMAGRO,133
-37.033511,-72.401029,SANTIAGO,PARQUE ALMAGRO,133
-33.458907,-70.672953,SANTIAGO,EL CENTRO,133 M
-23.604771,-70.380608,SANTIAGO,EL CENTRO,133 M
-33.453166,-70.671412,SANTIAGO,PARQUE ALMAGRO,133
-33.602489,-70.849916,SANTIAGO,EL CENTRO,133 M
-33.0386085,-71.6332724,SANTIAGO,PARQUE ALMAGRO,133
-22.842297,-68.202499,SANTIAGO,PARQUE ALMAGRO,133
-34.205446,-70.531243,SANTIAGO,EL CENTRO,133 V
-34.586894,-70.995344,SANTIAGO,EL CENTRO,133 V
-22.842297,-68.202499,SANTIAGO,PARQUE ALMAGRO,133
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 M
-33.442743,-70.655776,SANTIAGO,EL CENTRO,133 V
-33.485667,-70.438769,SANTIAGO,EL CENTRO,133 V
-26.919173,-68.26321,SANTIAGO,PARQUE ALMAGRO,133
-33.436666,-70.650239,SANTIAGO,EL CENTRO,133 M
-33.45849,-70.646231,SANTIAGO,PARQUE ALMAGRO,133
-18.472662,-70.303708,SANTIAGO,EL CENTRO,133 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 M
-33.633666,-71.612173,SANTIAGO,EL CENTRO,133 M
-33.446959,-70.647346,SANTIAGO,PARQUE ALMAGRO,133
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 V
-33.442502,-70.640001,SANTIAGO,PARQUE ALMAGRO,133
-33.4386529,-70.6675733,SANTIAGO,EL CENTRO,133 V
-33.454887,-70.632219,SANTIAGO,PARQUE ALMAGRO,133
-37.4770431,-73.3381877,SANTIAGO,EL CENTRO,133 M
-26.919173,-68.26321,SANTIAGO,PARQUE ALMAGRO,133
-33.439841,-70.649503,SANTIAGO,EL CENTRO,133 M
-33.414324,-70.648717,SANTIAGO,EL CENTRO,133 V
-33.448886,-70.633903,SANTIAGO,PARQUE ALMAGRO,133
-33.5496982,-70.6597524,SANTIAGO,EL CENTRO,133 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 M
